Vardas                   Pavarde                  Galutinis
VardasNR73920            PavardeNR73920           3.12  
VardasNR74228            PavardeNR74228           3.12  
VardasNR74715            PavardeNR74715           3.12  
VardasNR74785            PavardeNR74785           3.12  
VardasNR74838            PavardeNR74838           3.12  
VardasNR74959            PavardeNR74959           3.12  
VardasNR75077            PavardeNR75077           3.12  
VardasNR75119            PavardeNR75119           3.12  
VardasNR75195            PavardeNR75195           3.12  
VardasNR75322            PavardeNR75322           3.12  
VardasNR75425            PavardeNR75425           3.12  
VardasNR75532            PavardeNR75532           3.12  
VardasNR75610            PavardeNR75610           3.12  
VardasNR75676            PavardeNR75676           3.12  
VardasNR76188            PavardeNR76188           3.12  
VardasNR76422            PavardeNR76422           3.12  
VardasNR76463            PavardeNR76463           3.12  
VardasNR76530            PavardeNR76530           3.12  
VardasNR76791            PavardeNR76791           3.12  
VardasNR77003            PavardeNR77003           3.12  
VardasNR77080            PavardeNR77080           3.12  
VardasNR77088            PavardeNR77088           3.12  
VardasNR77155            PavardeNR77155           3.12  
VardasNR77191            PavardeNR77191           3.12  
VardasNR77544            PavardeNR77544           3.12  
VardasNR77546            PavardeNR77546           3.12  
VardasNR77664            PavardeNR77664           3.12  
VardasNR77707            PavardeNR77707           3.12  
VardasNR77756            PavardeNR77756           3.12  
VardasNR77806            PavardeNR77806           3.12  
VardasNR78034            PavardeNR78034           3.12  
VardasNR78100            PavardeNR78100           3.12  
VardasNR78132            PavardeNR78132           3.12  
VardasNR78285            PavardeNR78285           3.12  
VardasNR78424            PavardeNR78424           3.12  
VardasNR78458            PavardeNR78458           3.12  
VardasNR78539            PavardeNR78539           3.12  
VardasNR78543            PavardeNR78543           3.12  
VardasNR78610            PavardeNR78610           3.12  
VardasNR79050            PavardeNR79050           3.12  
VardasNR79252            PavardeNR79252           3.12  
VardasNR79291            PavardeNR79291           3.12  
VardasNR79457            PavardeNR79457           3.12  
VardasNR79492            PavardeNR79492           3.12  
VardasNR79667            PavardeNR79667           3.12  
VardasNR79729            PavardeNR79729           3.12  
VardasNR79902            PavardeNR79902           3.12  
VardasNR79923            PavardeNR79923           3.12  
VardasNR80242            PavardeNR80242           3.12  
VardasNR80259            PavardeNR80259           3.12  
VardasNR80521            PavardeNR80521           3.12  
VardasNR80575            PavardeNR80575           3.12  
VardasNR81011            PavardeNR81011           3.12  
VardasNR81088            PavardeNR81088           3.12  
VardasNR81277            PavardeNR81277           3.12  
VardasNR81466            PavardeNR81466           3.12  
VardasNR81478            PavardeNR81478           3.12  
VardasNR81514            PavardeNR81514           3.12  
VardasNR81584            PavardeNR81584           3.12  
VardasNR81648            PavardeNR81648           3.12  
VardasNR82066            PavardeNR82066           3.12  
VardasNR82073            PavardeNR82073           3.12  
VardasNR82093            PavardeNR82093           3.12  
VardasNR82186            PavardeNR82186           3.12  
VardasNR82327            PavardeNR82327           3.12  
VardasNR82371            PavardeNR82371           3.12  
VardasNR82591            PavardeNR82591           3.12  
VardasNR82748            PavardeNR82748           3.12  
VardasNR82792            PavardeNR82792           3.12  
VardasNR82869            PavardeNR82869           3.12  
VardasNR82905            PavardeNR82905           3.12  
VardasNR83202            PavardeNR83202           3.12  
VardasNR83283            PavardeNR83283           3.12  
VardasNR83386            PavardeNR83386           3.12  
VardasNR83773            PavardeNR83773           3.12  
VardasNR84473            PavardeNR84473           3.12  
VardasNR84503            PavardeNR84503           3.12  
VardasNR84512            PavardeNR84512           3.12  
VardasNR84551            PavardeNR84551           3.12  
VardasNR84648            PavardeNR84648           3.12  
VardasNR85050            PavardeNR85050           3.12  
VardasNR85318            PavardeNR85318           3.12  
VardasNR85370            PavardeNR85370           3.12  
VardasNR85636            PavardeNR85636           3.12  
VardasNR85946            PavardeNR85946           3.12  
VardasNR86094            PavardeNR86094           3.12  
VardasNR86141            PavardeNR86141           3.12  
VardasNR86187            PavardeNR86187           3.12  
VardasNR86274            PavardeNR86274           3.12  
VardasNR86281            PavardeNR86281           3.12  
VardasNR86316            PavardeNR86316           3.12  
VardasNR86640            PavardeNR86640           3.12  
VardasNR86734            PavardeNR86734           3.12  
VardasNR86776            PavardeNR86776           3.12  
VardasNR86840            PavardeNR86840           3.12  
VardasNR87124            PavardeNR87124           3.12  
VardasNR87229            PavardeNR87229           3.12  
VardasNR87333            PavardeNR87333           3.12  
VardasNR87430            PavardeNR87430           3.12  
VardasNR87453            PavardeNR87453           3.12  
VardasNR87579            PavardeNR87579           3.12  
VardasNR87826            PavardeNR87826           3.12  
VardasNR87913            PavardeNR87913           3.12  
VardasNR88049            PavardeNR88049           3.12  
VardasNR88059            PavardeNR88059           3.12  
VardasNR88461            PavardeNR88461           3.12  
VardasNR88704            PavardeNR88704           3.12  
VardasNR88744            PavardeNR88744           3.12  
VardasNR88904            PavardeNR88904           3.12  
VardasNR88919            PavardeNR88919           3.12  
VardasNR89015            PavardeNR89015           3.12  
VardasNR89109            PavardeNR89109           3.12  
VardasNR89311            PavardeNR89311           3.12  
VardasNR89375            PavardeNR89375           3.12  
VardasNR89458            PavardeNR89458           3.12  
VardasNR89625            PavardeNR89625           3.12  
VardasNR90338            PavardeNR90338           3.12  
VardasNR90625            PavardeNR90625           3.12  
VardasNR90632            PavardeNR90632           3.12  
VardasNR90647            PavardeNR90647           3.12  
VardasNR90787            PavardeNR90787           3.12  
VardasNR90788            PavardeNR90788           3.12  
VardasNR90830            PavardeNR90830           3.12  
VardasNR91032            PavardeNR91032           3.12  
VardasNR91059            PavardeNR91059           3.12  
VardasNR91139            PavardeNR91139           3.12  
VardasNR91270            PavardeNR91270           3.12  
VardasNR91348            PavardeNR91348           3.12  
VardasNR91446            PavardeNR91446           3.12  
VardasNR91503            PavardeNR91503           3.12  
VardasNR91724            PavardeNR91724           3.12  
VardasNR91845            PavardeNR91845           3.12  
VardasNR91955            PavardeNR91955           3.12  
VardasNR92221            PavardeNR92221           3.12  
VardasNR92336            PavardeNR92336           3.12  
VardasNR92416            PavardeNR92416           3.12  
VardasNR92460            PavardeNR92460           3.12  
VardasNR92827            PavardeNR92827           3.12  
VardasNR92841            PavardeNR92841           3.12  
VardasNR93507            PavardeNR93507           3.12  
VardasNR93806            PavardeNR93806           3.12  
VardasNR93883            PavardeNR93883           3.12  
VardasNR94135            PavardeNR94135           3.12  
VardasNR94504            PavardeNR94504           3.12  
VardasNR94555            PavardeNR94555           3.12  
VardasNR94629            PavardeNR94629           3.12  
VardasNR94630            PavardeNR94630           3.12  
VardasNR94693            PavardeNR94693           3.12  
VardasNR94737            PavardeNR94737           3.12  
VardasNR94838            PavardeNR94838           3.12  
VardasNR94913            PavardeNR94913           3.12  
VardasNR94971            PavardeNR94971           3.12  
VardasNR95369            PavardeNR95369           3.12  
VardasNR95500            PavardeNR95500           3.12  
