Vardas                   Pavarde                  Galutinis
VardasNR27016            PavardeNR27016           5.28  
VardasNR27184            PavardeNR27184           5.28  
VardasNR27530            PavardeNR27530           5.28  
VardasNR27915            PavardeNR27915           5.28  
VardasNR27924            PavardeNR27924           5.28  
VardasNR27934            PavardeNR27934           5.28  
VardasNR27973            PavardeNR27973           5.28  
VardasNR28326            PavardeNR28326           5.28  
VardasNR28502            PavardeNR28502           5.28  
VardasNR28575            PavardeNR28575           5.28  
VardasNR28749            PavardeNR28749           5.28  
VardasNR29181            PavardeNR29181           5.28  
VardasNR29246            PavardeNR29246           5.28  
VardasNR29433            PavardeNR29433           5.28  
VardasNR29522            PavardeNR29522           5.28  
VardasNR29644            PavardeNR29644           5.28  
VardasNR29943            PavardeNR29943           5.28  
VardasNR29947            PavardeNR29947           5.28  
VardasNR30021            PavardeNR30021           5.28  
VardasNR30238            PavardeNR30238           5.28  
VardasNR30356            PavardeNR30356           5.28  
VardasNR30400            PavardeNR30400           5.28  
VardasNR30420            PavardeNR30420           5.28  
VardasNR30632            PavardeNR30632           5.28  
VardasNR30694            PavardeNR30694           5.28  
VardasNR30697            PavardeNR30697           5.28  
VardasNR30900            PavardeNR30900           5.28  
VardasNR30912            PavardeNR30912           5.28  
VardasNR31797            PavardeNR31797           5.28  
VardasNR32260            PavardeNR32260           5.28  
VardasNR32357            PavardeNR32357           5.28  
VardasNR32813            PavardeNR32813           5.28  
VardasNR33034            PavardeNR33034           5.28  
VardasNR33302            PavardeNR33302           5.28  
VardasNR33394            PavardeNR33394           5.28  
VardasNR33844            PavardeNR33844           5.28  
VardasNR33892            PavardeNR33892           5.28  
VardasNR34253            PavardeNR34253           5.28  
VardasNR34472            PavardeNR34472           5.28  
VardasNR34680            PavardeNR34680           5.28  
VardasNR34703            PavardeNR34703           5.28  
VardasNR35201            PavardeNR35201           5.28  
VardasNR35443            PavardeNR35443           5.28  
VardasNR35470            PavardeNR35470           5.28  
VardasNR35885            PavardeNR35885           5.28  
VardasNR35906            PavardeNR35906           5.28  
VardasNR36229            PavardeNR36229           5.28  
VardasNR36258            PavardeNR36258           5.28  
VardasNR36398            PavardeNR36398           5.28  
VardasNR36422            PavardeNR36422           5.28  
VardasNR36611            PavardeNR36611           5.28  
VardasNR36730            PavardeNR36730           5.28  
VardasNR36840            PavardeNR36840           5.28  
VardasNR36861            PavardeNR36861           5.28  
VardasNR36954            PavardeNR36954           5.28  
VardasNR37068            PavardeNR37068           5.28  
VardasNR37285            PavardeNR37285           5.28  
VardasNR37548            PavardeNR37548           5.28  
VardasNR38067            PavardeNR38067           5.28  
VardasNR38578            PavardeNR38578           5.28  
VardasNR38652            PavardeNR38652           5.28  
VardasNR39054            PavardeNR39054           5.28  
VardasNR39668            PavardeNR39668           5.28  
VardasNR39853            PavardeNR39853           5.28  
VardasNR40167            PavardeNR40167           5.28  
VardasNR40267            PavardeNR40267           5.28  
VardasNR40676            PavardeNR40676           5.28  
VardasNR40790            PavardeNR40790           5.28  
VardasNR41082            PavardeNR41082           5.28  
VardasNR41223            PavardeNR41223           5.28  
VardasNR41335            PavardeNR41335           5.28  
VardasNR41520            PavardeNR41520           5.28  
VardasNR41786            PavardeNR41786           5.28  
VardasNR41846            PavardeNR41846           5.28  
VardasNR41889            PavardeNR41889           5.28  
VardasNR41917            PavardeNR41917           5.28  
VardasNR41954            PavardeNR41954           5.28  
VardasNR42898            PavardeNR42898           5.28  
VardasNR43053            PavardeNR43053           5.28  
VardasNR43077            PavardeNR43077           5.28  
VardasNR43704            PavardeNR43704           5.28  
VardasNR43713            PavardeNR43713           5.28  
VardasNR43818            PavardeNR43818           5.28  
VardasNR43912            PavardeNR43912           5.28  
VardasNR44460            PavardeNR44460           5.28  
VardasNR44817            PavardeNR44817           5.28  
VardasNR44931            PavardeNR44931           5.28  
VardasNR45166            PavardeNR45166           5.28  
VardasNR45395            PavardeNR45395           5.28  
VardasNR46543            PavardeNR46543           5.28  
VardasNR46851            PavardeNR46851           5.28  
VardasNR47350            PavardeNR47350           5.28  
VardasNR47506            PavardeNR47506           5.28  
VardasNR47507            PavardeNR47507           5.28  
VardasNR47630            PavardeNR47630           5.28  
VardasNR47779            PavardeNR47779           5.28  
VardasNR48351            PavardeNR48351           5.28  
VardasNR48492            PavardeNR48492           5.28  
VardasNR48689            PavardeNR48689           5.28  
VardasNR48900            PavardeNR48900           5.28  
VardasNR49090            PavardeNR49090           5.28  
VardasNR49769            PavardeNR49769           5.28  
VardasNR49785            PavardeNR49785           5.28  
VardasNR49852            PavardeNR49852           5.28  
VardasNR50244            PavardeNR50244           5.28  
VardasNR50719            PavardeNR50719           5.28  
VardasNR50732            PavardeNR50732           5.28  
VardasNR50837            PavardeNR50837           5.28  
VardasNR51108            PavardeNR51108           5.28  
VardasNR51387            PavardeNR51387           5.28  
VardasNR51521            PavardeNR51521           5.28  
VardasNR51701            PavardeNR51701           5.28  
VardasNR51771            PavardeNR51771           5.28  
VardasNR52188            PavardeNR52188           5.28  
VardasNR52297            PavardeNR52297           5.28  
VardasNR52811            PavardeNR52811           5.28  
VardasNR52888            PavardeNR52888           5.28  
VardasNR53083            PavardeNR53083           5.28  
VardasNR53554            PavardeNR53554           5.28  
VardasNR53558            PavardeNR53558           5.28  
VardasNR53768            PavardeNR53768           5.28  
VardasNR53813            PavardeNR53813           5.28  
VardasNR53946            PavardeNR53946           5.28  
VardasNR53955            PavardeNR53955           5.28  
VardasNR54075            PavardeNR54075           5.28  
VardasNR54347            PavardeNR54347           5.28  
VardasNR54792            PavardeNR54792           5.28  
VardasNR54988            PavardeNR54988           5.28  
VardasNR55305            PavardeNR55305           5.28  
VardasNR55328            PavardeNR55328           5.28  
VardasNR55516            PavardeNR55516           5.28  
VardasNR55554            PavardeNR55554           5.28  
VardasNR55716            PavardeNR55716           5.28  
VardasNR55846            PavardeNR55846           5.28  
VardasNR56067            PavardeNR56067           5.28  
VardasNR56569            PavardeNR56569           5.28  
VardasNR56683            PavardeNR56683           5.28  
VardasNR56702            PavardeNR56702           5.28  
VardasNR57188            PavardeNR57188           5.28  
VardasNR57275            PavardeNR57275           5.28  
VardasNR57445            PavardeNR57445           5.28  
VardasNR58057            PavardeNR58057           5.28  
VardasNR58192            PavardeNR58192           5.28  
VardasNR58199            PavardeNR58199           5.28  
VardasNR58219            PavardeNR58219           5.28  
VardasNR58426            PavardeNR58426           5.28  
VardasNR58593            PavardeNR58593           5.28  
VardasNR58599            PavardeNR58599           5.28  
VardasNR58721            PavardeNR58721           5.28  
VardasNR59460            PavardeNR59460           5.28  
VardasNR60416            PavardeNR60416           5.28  
VardasNR60425            PavardeNR60425           5.28  
VardasNR60486            PavardeNR60486           5.28  
VardasNR60496            PavardeNR60496           5.28  
